img_path,model_id,is_test,car_type,door_count,seat_count,max_speed,displacement
data/raw/compcars/image/82/002081.jpg,82,0,suv,5,5,222,1.5
data/raw/compcars/image/95/001994.jpg,95,0,suv,2,7,288,4.0
data/raw/compcars/image/5/003304.jpg,5,0,mpv,4,7,122,2.5
data/raw/compcars/image/21/001720.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/98/004897.jpg,98,0,mpv,5,7,171,4.0
data/raw/compcars/image/53/003052.jpg,53,0,mpv,5,7,213,2.5
data/raw/compcars/image/72/004671.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/47/003346.jpg,47,1,sedan,4,2,247,2.5
data/raw/compcars/image/44/002943.jpg,44,0,suv,5,5,270,2.0
data/raw/compcars/image/89/001288.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/20/002919.jpg,20,1,sedan,4,5,206,2.0
data/raw/compcars/image/75/004274.jpg,75,0,coupe,4,2,221,2.0
data/raw/compcars/image/46/004445.jpg,46,0,sedan,5,5,209,3.0
data/raw/compcars/image/92/003491.jpg,92,0,mpv,5,7,231,4.0
data/raw/compcars/image/42/005041.jpg,42,0,hatchback,4,5,234,3.0
data/raw/compcars/image/89/002888.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/29/002328.jpg,29,0,coupe,2,2,264,2.0
data/raw/compcars/image/93/003192.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/75/002174.jpg,75,0,coupe,4,2,221,2.0
data/raw/compcars/image/27/003726.jpg,27,0,suv,4,7,188,2.0
data/raw/compcars/image/30/005129.jpg,30,0,sedan,5,5,126,2.0
data/raw/compcars/image/48/003347.jpg,48,0,suv,4,2,131,1.5
data/raw/compcars/image/4/005603.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/61/004260.jpg,61,0,mpv,5,7,212,2.0
data/raw/compcars/image/47/005246.jpg,47,1,sedan,4,2,247,2.5
data/raw/compcars/image/80/002379.jpg,80,0,suv,5,7,245,2.0
data/raw/compcars/image/94/003093.jpg,94,0,hatchback,2,5,138,1.5
data/raw/compcars/image/56/003655.jpg,56,1,coupe,2,2,192,1.5
data/raw/compcars/image/33/001932.jpg,33,0,suv,5,5,142,3.0
data/raw/compcars/image/62/003361.jpg,62,0,coupe,2,2,271,4.0
data/raw/compcars/image/54/003853.jpg,54,0,coupe,4,2,189,3.0
data/raw/compcars/image/3/004802.jpg,3,0,mpv,5,7,175,4.0
data/raw/compcars/image/78/005977.jpg,78,0,sedan,4,5,188,1.5
data/raw/compcars/image/54/005053.jpg,54,1,coupe,4,2,189,3.0
data/raw/compcars/image/49/003448.jpg,49,0,hatchback,4,5,172,2.5
data/raw/compcars/image/75/003974.jpg,75,0,coupe,4,2,221,2.0
data/raw/compcars/image/72/001571.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/44/001743.jpg,44,0,suv,5,5,270,2.0
data/raw/compcars/image/8/003607.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/90/005089.jpg,90,1,sedan,2,5,189,1.5
data/raw/compcars/image/16/005415.jpg,16,1,suv,4,5,256,3.0
data/raw/compcars/image/11/001310.jpg,11,0,mpv,5,7,260,2.5
data/raw/compcars/image/99/004498.jpg,99,1,coupe,2,2,158,2.5
data/raw/compcars/image/78/001477.jpg,78,1,sedan,4,5,188,1.5
data/raw/compcars/image/19/003618.jpg,19,0,hatchback,5,5,151,2.0
data/raw/compcars/image/42/004841.jpg,42,0,hatchback,4,5,234,3.0
data/raw/compcars/image/71/004770.jpg,71,0,sedan,2,5,166,2.0
data/raw/compcars/image/34/001633.jpg,34,0,sedan,4,5,187,2.5
data/raw/compcars/image/99/003198.jpg,99,0,coupe,2,2,158,2.5
data/raw/compcars/image/85/003684.jpg,85,1,mpv,5,5,255,4.0
data/raw/compcars/image/69/004768.jpg,69,1,hatchback,2,5,248,3.0
data/raw/compcars/image/6/005905.jpg,6,1,suv,4,5,288,3.0
data/raw/compcars/image/81/003680.jpg,81,0,mpv,5,7,297,1.5
data/raw/compcars/image/88/004487.jpg,88,0,sedan,4,5,244,2.5
data/raw/compcars/image/97/002496.jpg,97,1,sedan,2,5,207,3.0
data/raw/compcars/image/9/002208.jpg,9,0,suv,5,7,155,2.5
data/raw/compcars/image/52/005251.jpg,52,0,suv,5,7,288,2.5
data/raw/compcars/image/51/002850.jpg,51,0,mpv,4,7,126,2.0
data/raw/compcars/image/38/003037.jpg,38,0,coupe,2,2,297,2.0
data/raw/compcars/image/55/005354.jpg,55,1,mpv,5,7,220,2.0
data/raw/compcars/image/8/001607.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/96/002095.jpg,96,0,hatchback,5,5,145,1.5
data/raw/compcars/image/97/002996.jpg,97,0,sedan,2,5,207,3.0
data/raw/compcars/image/18/004717.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/86/004785.jpg,86,0,sedan,4,5,273,1.5
data/raw/compcars/image/33/001632.jpg,33,0,suv,5,5,142,3.0
data/raw/compcars/image/28/005327.jpg,28,0,suv,4,7,297,4.0
data/raw/compcars/image/64/002363.jpg,64,0,coupe,2,2,199,2.0
data/raw/compcars/image/55/004754.jpg,55,0,mpv,5,7,220,2.0
data/raw/compcars/image/91/002690.jpg,91,0,mpv,4,5,174,1.5
data/raw/compcars/image/79/005778.jpg,79,1,suv,5,5,140,2.0
data/raw/compcars/image/10/001709.jpg,10,0,coupe,2,2,243,1.5
data/raw/compcars/image/22/002621.jpg,22,0,hatchback,2,5,239,1.5
data/raw/compcars/image/60/003359.jpg,60,0,sedan,4,7,199,2.0
data/raw/compcars/image/39/002038.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/61/005160.jpg,61,1,mpv,5,7,212,2.0
data/raw/compcars/image/43/005442.jpg,43,0,sedan,5,5,245,2.5
data/raw/compcars/image/24/002623.jpg,24,0,sedan,2,5,227,2.5
data/raw/compcars/image/71/001370.jpg,71,0,sedan,2,5,166,2.0
data/raw/compcars/image/20/002819.jpg,20,0,sedan,4,5,206,2.0
data/raw/compcars/image/29/004928.jpg,29,0,coupe,2,2,264,2.0
data/raw/compcars/image/35/003834.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/19/005018.jpg,19,1,hatchback,5,5,151,2.0
data/raw/compcars/image/56/003755.jpg,56,1,coupe,2,2,192,1.5
data/raw/compcars/image/98/003297.jpg,98,0,mpv,5,7,171,4.0
data/raw/compcars/image/10/005809.jpg,10,0,coupe,2,2,243,1.5
data/raw/compcars/image/5/002404.jpg,5,1,mpv,4,7,122,2.5
data/raw/compcars/image/39/002538.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/90/002589.jpg,90,0,sedan,2,5,189,1.5
data/raw/compcars/image/6/003005.jpg,6,0,suv,4,5,288,3.0
data/raw/compcars/image/5/003704.jpg,5,0,mpv,4,7,122,2.5
data/raw/compcars/image/46/002945.jpg,46,1,sedan,5,5,209,3.0
data/raw/compcars/image/4/004703.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/2/005701.jpg,2,0,coupe,2,5,200,1.5
data/raw/compcars/image/17/002216.jpg,17,0,suv,4,7,234,2.0
data/raw/compcars/image/65/004064.jpg,65,0,hatchback,2,5,295,2.0
data/raw/compcars/image/46/003945.jpg,46,0,sedan,5,5,209,3.0
data/raw/compcars/image/44/001643.jpg,44,0,suv,5,5,270,2.0
data/raw/compcars/image/15/002714.jpg,15,0,sedan,4,5,181,2.0
data/raw/compcars/image/28/001627.jpg,28,0,suv,4,7,297,4.0
data/raw/compcars/image/59/001658.jpg,59,0,suv,5,7,126,1.5
data/raw/compcars/image/17/005816.jpg,17,0,suv,4,7,234,2.0
data/raw/compcars/image/96/005995.jpg,96,0,hatchback,5,5,145,1.5
data/raw/compcars/image/58/004957.jpg,58,0,hatchback,4,5,162,1.5
data/raw/compcars/image/91/004890.jpg,91,0,mpv,4,5,174,1.5
data/raw/compcars/image/83/004482.jpg,83,0,hatchback,5,5,157,2.0
data/raw/compcars/image/18/001817.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/31/005230.jpg,31,0,hatchback,5,5,134,3.0
data/raw/compcars/image/38/004437.jpg,38,0,coupe,2,2,297,2.0
data/raw/compcars/image/16/004015.jpg,16,0,suv,4,5,256,3.0
data/raw/compcars/image/46/004845.jpg,46,0,sedan,5,5,209,3.0
data/raw/compcars/image/34/002533.jpg,34,1,sedan,4,5,187,2.5
data/raw/compcars/image/78/005477.jpg,78,0,sedan,4,5,188,1.5
data/raw/compcars/image/32/004431.jpg,32,0,suv,4,2,144,1.5
data/raw/compcars/image/81/005380.jpg,81,0,mpv,5,7,297,1.5
data/raw/compcars/image/18/003417.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/35/003934.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/98/003197.jpg,98,1,mpv,5,7,171,4.0
data/raw/compcars/image/17/001616.jpg,17,0,suv,4,7,234,2.0
data/raw/compcars/image/3/001602.jpg,3,1,mpv,5,7,175,4.0
data/raw/compcars/image/52/003351.jpg,52,0,suv,5,7,288,2.5
data/raw/compcars/image/45/003744.jpg,45,0,mpv,4,7,225,2.5
data/raw/compcars/image/78/003677.jpg,78,0,sedan,4,5,188,1.5
data/raw/compcars/image/96/004495.jpg,96,1,hatchback,5,5,145,1.5
data/raw/compcars/image/58/002257.jpg,58,0,hatchback,4,5,162,1.5
data/raw/compcars/image/35/005134.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/28/004227.jpg,28,0,suv,4,7,297,4.0
data/raw/compcars/image/100/004099.jpg,100,0,hatchback,2,5,263,4.0
data/raw/compcars/image/70/001869.jpg,70,0,suv,4,5,141,4.0
data/raw/compcars/image/48/001547.jpg,48,0,suv,4,2,131,1.5
data/raw/compcars/image/59/002058.jpg,59,0,suv,5,7,126,1.5
data/raw/compcars/image/27/001926.jpg,27,0,suv,4,7,188,2.0
data/raw/compcars/image/56/005255.jpg,56,0,coupe,2,2,192,1.5
data/raw/compcars/image/80/005479.jpg,80,0,suv,5,7,245,2.0
data/raw/compcars/image/98/003697.jpg,98,0,mpv,5,7,171,4.0
data/raw/compcars/image/92/001791.jpg,92,0,mpv,5,7,231,4.0
data/raw/compcars/image/56/003055.jpg,56,0,coupe,2,2,192,1.5
data/raw/compcars/image/5/002004.jpg,5,0,mpv,4,7,122,2.5
data/raw/compcars/image/96/001795.jpg,96,0,hatchback,5,5,145,1.5
data/raw/compcars/image/99/003498.jpg,99,0,coupe,2,2,158,2.5
data/raw/compcars/image/70/005269.jpg,70,0,suv,4,5,141,4.0
data/raw/compcars/image/21/005020.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/30/005329.jpg,30,0,sedan,5,5,126,2.0
data/raw/compcars/image/68/002467.jpg,68,0,hatchback,5,5,163,4.0
data/raw/compcars/image/10/003109.jpg,10,1,coupe,2,2,243,1.5
data/raw/compcars/image/7/004206.jpg,7,0,suv,4,5,138,2.5
data/raw/compcars/image/90/004489.jpg,90,1,sedan,2,5,189,1.5
data/raw/compcars/image/65/004164.jpg,65,0,hatchback,2,5,295,2.0
data/raw/compcars/image/86/003385.jpg,86,0,sedan,4,5,273,1.5
data/raw/compcars/image/58/001257.jpg,58,0,hatchback,4,5,162,1.5
data/raw/compcars/image/73/002772.jpg,73,1,hatchback,5,5,248,1.5
data/raw/compcars/image/97/002596.jpg,97,0,sedan,2,5,207,3.0
data/raw/compcars/image/14/005713.jpg,14,0,suv,4,7,265,2.0
data/raw/compcars/image/28/005027.jpg,28,0,suv,4,7,297,4.0
data/raw/compcars/image/70/002269.jpg,70,1,suv,4,5,141,4.0
data/raw/compcars/image/24/001323.jpg,24,0,sedan,2,5,227,2.5
data/raw/compcars/image/60/003459.jpg,60,1,sedan,4,7,199,2.0
data/raw/compcars/image/38/002837.jpg,38,0,coupe,2,2,297,2.0
data/raw/compcars/image/42/004041.jpg,42,0,hatchback,4,5,234,3.0
data/raw/compcars/image/79/005078.jpg,79,0,suv,5,5,140,2.0
data/raw/compcars/image/1/005500.jpg,1,1,coupe,2,2,248,1.5
data/raw/compcars/image/42/003341.jpg,42,1,hatchback,4,5,234,3.0
data/raw/compcars/image/86/004285.jpg,86,0,sedan,4,5,273,1.5
data/raw/compcars/image/53/001952.jpg,53,0,mpv,5,7,213,2.5
data/raw/compcars/image/39/004338.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/21/001220.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/78/005077.jpg,78,0,sedan,4,5,188,1.5
data/raw/compcars/image/93/001992.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/67/005666.jpg,67,0,mpv,5,7,137,1.5
data/raw/compcars/image/84/002483.jpg,84,0,mpv,5,7,154,4.0
data/raw/compcars/image/63/002462.jpg,63,0,mpv,5,7,266,1.5
data/raw/compcars/image/94/005693.jpg,94,0,hatchback,2,5,138,1.5
data/raw/compcars/image/4/002703.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/80/001379.jpg,80,0,suv,5,7,245,2.0
data/raw/compcars/image/20/005719.jpg,20,0,sedan,4,5,206,2.0
data/raw/compcars/image/91/002190.jpg,91,0,mpv,4,5,174,1.5
data/raw/compcars/image/51/005550.jpg,51,0,mpv,4,7,126,2.0
data/raw/compcars/image/42/003241.jpg,42,0,hatchback,4,5,234,3.0
data/raw/compcars/image/55/001354.jpg,55,0,mpv,5,7,220,2.0
data/raw/compcars/image/5/001404.jpg,5,1,mpv,4,7,122,2.5
data/raw/compcars/image/16/005915.jpg,16,0,suv,4,5,256,3.0
data/raw/compcars/image/80/003779.jpg,80,0,suv,5,7,245,2.0
data/raw/compcars/image/97/001396.jpg,97,0,sedan,2,5,207,3.0
data/raw/compcars/image/32/001531.jpg,32,0,suv,4,2,144,1.5
data/raw/compcars/image/18/001517.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/10/004809.jpg,10,1,coupe,2,2,243,1.5
data/raw/compcars/image/46/005945.jpg,46,0,sedan,5,5,209,3.0
data/raw/compcars/image/13/003912.jpg,13,0,mpv,4,7,150,2.5
data/raw/compcars/image/48/004547.jpg,48,0,suv,4,2,131,1.5
data/raw/compcars/image/39/002738.jpg,39,1,suv,5,7,196,2.0
data/raw/compcars/image/96/003895.jpg,96,0,hatchback,5,5,145,1.5
data/raw/compcars/image/57/002556.jpg,57,0,sedan,4,5,236,3.0
data/raw/compcars/image/19/001918.jpg,19,0,hatchback,5,5,151,2.0
data/raw/compcars/image/68/002067.jpg,68,1,hatchback,5,5,163,4.0
data/raw/compcars/image/37/004936.jpg,37,0,hatchback,5,5,169,3.0
data/raw/compcars/image/32/004131.jpg,32,0,suv,4,2,144,1.5
data/raw/compcars/image/93/001692.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/71/002470.jpg,71,0,sedan,2,5,166,2.0
data/raw/compcars/image/51/005750.jpg,51,1,mpv,4,7,126,2.0
data/raw/compcars/image/8/005807.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/49/005648.jpg,49,0,hatchback,4,5,172,2.5
data/raw/compcars/image/72/003571.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/93/004992.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/44/005043.jpg,44,0,suv,5,5,270,2.0
data/raw/compcars/image/18/005417.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/60/002159.jpg,60,0,sedan,4,7,199,2.0
data/raw/compcars/image/30/002129.jpg,30,1,sedan,5,5,126,2.0
data/raw/compcars/image/49/005048.jpg,49,1,hatchback,4,5,172,2.5
data/raw/compcars/image/67/005466.jpg,67,0,mpv,5,7,137,1.5
data/raw/compcars/image/38/001837.jpg,38,1,coupe,2,2,297,2.0
data/raw/compcars/image/86/003885.jpg,86,1,sedan,4,5,273,1.5
data/raw/compcars/image/4/004603.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/54/002853.jpg,54,1,coupe,4,2,189,3.0
data/raw/compcars/image/43/001242.jpg,43,0,sedan,5,5,245,2.5
data/raw/compcars/image/72/001771.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/75/005074.jpg,75,0,coupe,4,2,221,2.0
data/raw/compcars/image/47/001246.jpg,47,0,sedan,4,2,247,2.5
data/raw/compcars/image/49/001248.jpg,49,0,hatchback,4,5,172,2.5
data/raw/compcars/image/61/003660.jpg,61,0,mpv,5,7,212,2.0
data/raw/compcars/image/39/002638.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/30/002429.jpg,30,0,sedan,5,5,126,2.0
data/raw/compcars/image/4/004103.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/73/003672.jpg,73,0,hatchback,5,5,248,1.5
data/raw/compcars/image/27/001626.jpg,27,0,suv,4,7,188,2.0
data/raw/compcars/image/19/005618.jpg,19,0,hatchback,5,5,151,2.0
data/raw/compcars/image/89/001688.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/19/002718.jpg,19,0,hatchback,5,5,151,2.0
data/raw/compcars/image/63/003062.jpg,63,1,mpv,5,7,266,1.5
data/raw/compcars/image/8/005607.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/99/005198.jpg,99,0,coupe,2,2,158,2.5
data/raw/compcars/image/92/004491.jpg,92,0,mpv,5,7,231,4.0
data/raw/compcars/image/55/004354.jpg,55,0,mpv,5,7,220,2.0
data/raw/compcars/image/25/003724.jpg,25,1,suv,5,5,248,2.0
data/raw/compcars/image/32/003531.jpg,32,0,suv,4,2,144,1.5
data/raw/compcars/image/77/005976.jpg,77,0,hatchback,4,5,275,3.0
data/raw/compcars/image/46/005145.jpg,46,0,sedan,5,5,209,3.0
data/raw/compcars/image/14/005313.jpg,14,1,suv,4,7,265,2.0
data/raw/compcars/image/72/004971.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/78/001877.jpg,78,1,sedan,4,5,188,1.5
data/raw/compcars/image/89/004488.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/31/002430.jpg,31,1,hatchback,5,5,134,3.0
data/raw/compcars/image/38/001537.jpg,38,0,coupe,2,2,297,2.0
data/raw/compcars/image/21/005720.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/45/005344.jpg,45,0,mpv,4,7,225,2.5
data/raw/compcars/image/23/001322.jpg,23,0,sedan,2,5,211,2.5
data/raw/compcars/image/3/005902.jpg,3,0,mpv,5,7,175,4.0
data/raw/compcars/image/100/004499.jpg,100,0,hatchback,2,5,263,4.0
data/raw/compcars/image/21/005620.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/20/003019.jpg,20,0,sedan,4,5,206,2.0
data/raw/compcars/image/79/003178.jpg,79,0,suv,5,5,140,2.0
data/raw/compcars/image/31/001430.jpg,31,1,hatchback,5,5,134,3.0
data/raw/compcars/image/80/002879.jpg,80,0,suv,5,7,245,2.0
data/raw/compcars/image/26/005225.jpg,26,0,coupe,2,5,121,1.5
data/raw/compcars/image/65/002464.jpg,65,0,hatchback,2,5,295,2.0
data/raw/compcars/image/65/005164.jpg,65,0,hatchback,2,5,295,2.0
data/raw/compcars/image/21/005420.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/68/002967.jpg,68,0,hatchback,5,5,163,4.0
data/raw/compcars/image/35/001634.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/4/005003.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/39/001838.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/37/005836.jpg,37,0,hatchback,5,5,169,3.0
data/raw/compcars/image/48/001847.jpg,48,0,suv,4,2,131,1.5
data/raw/compcars/image/62/005761.jpg,62,1,coupe,2,2,271,4.0
data/raw/compcars/image/89/005588.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/81/003980.jpg,81,0,mpv,5,7,297,1.5
data/raw/compcars/image/35/005534.jpg,35,1,sedan,4,5,246,2.5
data/raw/compcars/image/55/005054.jpg,55,0,mpv,5,7,220,2.0
data/raw/compcars/image/36/003735.jpg,36,0,sedan,5,5,242,4.0
data/raw/compcars/image/21/003120.jpg,21,0,coupe,2,2,217,3.0
data/raw/compcars/image/54/004753.jpg,54,0,coupe,4,2,189,3.0
data/raw/compcars/image/25/005824.jpg,25,0,suv,5,5,248,2.0
data/raw/compcars/image/100/004899.jpg,100,0,hatchback,2,5,263,4.0
data/raw/compcars/image/54/001953.jpg,54,0,coupe,4,2,189,3.0
data/raw/compcars/image/58/004157.jpg,58,0,hatchback,4,5,162,1.5
data/raw/compcars/image/61/002560.jpg,61,0,mpv,5,7,212,2.0
data/raw/compcars/image/14/002813.jpg,14,0,suv,4,7,265,2.0
data/raw/compcars/image/69/002968.jpg,69,0,hatchback,2,5,248,3.0
data/raw/compcars/image/82/002481.jpg,82,0,suv,5,5,222,1.5
data/raw/compcars/image/30/003029.jpg,30,0,sedan,5,5,126,2.0
data/raw/compcars/image/60/002959.jpg,60,1,sedan,4,7,199,2.0
data/raw/compcars/image/35/002334.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/34/004533.jpg,34,0,sedan,4,5,187,2.5
data/raw/compcars/image/82/002381.jpg,82,1,suv,5,5,222,1.5
data/raw/compcars/image/34/005633.jpg,34,0,sedan,4,5,187,2.5
data/raw/compcars/image/93/003092.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/66/002065.jpg,66,0,suv,5,5,254,2.5
data/raw/compcars/image/19/004618.jpg,19,1,hatchback,5,5,151,2.0
data/raw/compcars/image/18/005917.jpg,18,0,suv,2,7,274,2.0
data/raw/compcars/image/42/003941.jpg,42,0,hatchback,4,5,234,3.0
data/raw/compcars/image/68/004867.jpg,68,0,hatchback,5,5,163,4.0
data/raw/compcars/image/27/004226.jpg,27,0,suv,4,7,188,2.0
data/raw/compcars/image/7/004706.jpg,7,0,suv,4,5,138,2.5
data/raw/compcars/image/68/005667.jpg,68,0,hatchback,5,5,163,4.0
data/raw/compcars/image/29/005628.jpg,29,0,coupe,2,2,264,2.0
data/raw/compcars/image/99/002298.jpg,99,0,coupe,2,2,158,2.5
data/raw/compcars/image/71/003870.jpg,71,0,sedan,2,5,166,2.0
data/raw/compcars/image/65/004864.jpg,65,0,hatchback,2,5,295,2.0
data/raw/compcars/image/34/004133.jpg,34,0,sedan,4,5,187,2.5
data/raw/compcars/image/39/005138.jpg,39,0,suv,5,7,196,2.0
data/raw/compcars/image/85/002584.jpg,85,0,mpv,5,5,255,4.0
data/raw/compcars/image/47/002646.jpg,47,0,sedan,4,2,247,2.5
data/raw/compcars/image/22/002521.jpg,22,1,hatchback,2,5,239,1.5
data/raw/compcars/image/82/002981.jpg,82,1,suv,5,5,222,1.5
data/raw/compcars/image/81/002580.jpg,81,0,mpv,5,7,297,1.5
data/raw/compcars/image/69/001368.jpg,69,1,hatchback,2,5,248,3.0
data/raw/compcars/image/78/004477.jpg,78,0,sedan,4,5,188,1.5
data/raw/compcars/image/90/003589.jpg,90,0,sedan,2,5,189,1.5
data/raw/compcars/image/67/002166.jpg,67,0,mpv,5,7,137,1.5
data/raw/compcars/image/83/005682.jpg,83,0,hatchback,5,5,157,2.0
data/raw/compcars/image/61/002960.jpg,61,1,mpv,5,7,212,2.0
data/raw/compcars/image/8/002507.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/89/005088.jpg,89,0,sedan,4,5,176,3.0
data/raw/compcars/image/97/003396.jpg,97,0,sedan,2,5,207,3.0
data/raw/compcars/image/33/003332.jpg,33,0,suv,5,5,142,3.0
data/raw/compcars/image/25/002324.jpg,25,0,suv,5,5,248,2.0
data/raw/compcars/image/33/004232.jpg,33,0,suv,5,5,142,3.0
data/raw/compcars/image/24/005723.jpg,24,0,sedan,2,5,227,2.5
data/raw/compcars/image/85/001784.jpg,85,0,mpv,5,5,255,4.0
data/raw/compcars/image/36/002935.jpg,36,1,sedan,5,5,242,4.0
data/raw/compcars/image/55/001254.jpg,55,1,mpv,5,7,220,2.0
data/raw/compcars/image/73/003972.jpg,73,0,hatchback,5,5,248,1.5
data/raw/compcars/image/4/004903.jpg,4,0,hatchback,2,5,238,2.5
data/raw/compcars/image/2/004601.jpg,2,1,coupe,2,5,200,1.5
data/raw/compcars/image/82/003681.jpg,82,1,suv,5,5,222,1.5
data/raw/compcars/image/73/003372.jpg,73,0,hatchback,5,5,248,1.5
data/raw/compcars/image/93/001492.jpg,93,0,coupe,2,2,223,2.5
data/raw/compcars/image/97/004296.jpg,97,0,sedan,2,5,207,3.0
data/raw/compcars/image/74/005173.jpg,74,0,hatchback,4,5,245,1.5
data/raw/compcars/image/11/002110.jpg,11,1,mpv,5,7,260,2.5
data/raw/compcars/image/59/005658.jpg,59,0,suv,5,7,126,1.5
data/raw/compcars/image/37/004336.jpg,37,0,hatchback,5,5,169,3.0
data/raw/compcars/image/77/005276.jpg,77,1,hatchback,4,5,275,3.0
data/raw/compcars/image/10/001209.jpg,10,0,coupe,2,2,243,1.5
data/raw/compcars/image/28/004827.jpg,28,0,suv,4,7,297,4.0
data/raw/compcars/image/66/003765.jpg,66,1,suv,5,5,254,2.5
data/raw/compcars/image/87/005886.jpg,87,0,hatchback,5,5,209,2.5
data/raw/compcars/image/35/003434.jpg,35,1,sedan,4,5,246,2.5
data/raw/compcars/image/55/003854.jpg,55,1,mpv,5,7,220,2.0
data/raw/compcars/image/76/003875.jpg,76,1,mpv,5,7,207,2.5
data/raw/compcars/image/7/002606.jpg,7,0,suv,4,5,138,2.5
data/raw/compcars/image/86/005585.jpg,86,0,sedan,4,5,273,1.5
data/raw/compcars/image/38/002537.jpg,38,0,coupe,2,2,297,2.0
data/raw/compcars/image/72/003671.jpg,72,0,coupe,2,2,201,2.5
data/raw/compcars/image/60/003159.jpg,60,1,sedan,4,7,199,2.0
data/raw/compcars/image/54/002653.jpg,54,0,coupe,4,2,189,3.0
data/raw/compcars/image/99/003898.jpg,99,0,coupe,2,2,158,2.5
data/raw/compcars/image/8/002707.jpg,8,0,hatchback,5,5,244,2.5
data/raw/compcars/image/79/004578.jpg,79,0,suv,5,5,140,2.0
data/raw/compcars/image/35/002134.jpg,35,0,sedan,4,5,246,2.5
data/raw/compcars/image/11/003110.jpg,11,1,mpv,5,7,260,2.5
data/raw/compcars/image/83/002782.jpg,83,0,hatchback,5,5,157,2.0
data/raw/compcars/image/29/002128.jpg,29,0,coupe,2,2,264,2.0
data/raw/compcars/image/53/004852.jpg,53,0,mpv,5,7,213,2.5
data/raw/compcars/image/66/004365.jpg,66,0,suv,5,5,254,2.5
data/raw/compcars/image/10/004509.jpg,10,1,coupe,2,2,243,1.5
data/raw/compcars/image/87/002486.jpg,87,1,hatchback,5,5,209,2.5
data/raw/compcars/image/85/004784.jpg,85,0,mpv,5,5,255,4.0
data/raw/compcars/image/92/005191.jpg,92,1,mpv,5,7,231,4.0
data/raw/compcars/image/68/002167.jpg,68,0,hatchback,5,5,163,4.0
data/raw/compcars/image/83/002582.jpg,83,0,hatchback,5,5,157,2.0
data/raw/compcars/image/76/004775.jpg,76,0,mpv,5,7,207,2.5
data/raw/compcars/image/11/004510.jpg,11,0,mpv,5,7,260,2.5
data/raw/compcars/image/62/002761.jpg,62,0,coupe,2,2,271,4.0
data/raw/compcars/image/33/004832.jpg,33,0,suv,5,5,142,3.0
data/raw/compcars/image/48/004047.jpg,48,0,suv,4,2,131,1.5
data/raw/compcars/image/50/001349.jpg,50,0,coupe,2,2,252,4.0
data/raw/compcars/image/33/005332.jpg,33,0,suv,5,5,142,3.0
